"caso_ano","caso_anomes","caso_mes","qtd_casos","bairro","regiao","zona","area","area_grupo","bairro_ha","bairro_pop2010","ciclo_mes","ciclo","ciclo_parte","ciclo_num"
2012,201205,5,65,"Ipanema","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",308.49,42743,10,"ciclo2012","predicao",2012
2012,201206,6,20,"Ipanema","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",308.49,42743,11,"ciclo2012","predicao",2012
2012,201207,7,12,"Ipanema","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",308.49,42743,12,"ciclo2012","predicao",2012
2012,201201,1,10,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,6,"ciclo2012","predicao",2012
2012,201202,2,13,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,7,"ciclo2012","predicao",2012
2012,201203,3,18,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,8,"ciclo2012","predicao",2012
2012,201204,4,46,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,9,"ciclo2012","predicao",2012
2012,201205,5,36,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,10,"ciclo2012","predicao",2012
2012,201206,6,16,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,11,"ciclo2012","predicao",2012
2012,201207,7,9,"Leblon","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",215.31,46044,12,"ciclo2012","predicao",2012
2012,201201,1,5,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,6,"ciclo2012","predicao",2012
2012,201202,2,3,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,7,"ciclo2012","predicao",2012
2012,201203,3,19,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,8,"ciclo2012","predicao",2012
2012,201204,4,18,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,9,"ciclo2012","predicao",2012
2012,201205,5,17,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,10,"ciclo2012","predicao",2012
2012,201206,6,12,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,11,"ciclo2012","predicao",2012
2012,201207,7,2,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,12,"ciclo2012","predicao",2012
2012,201201,1,6,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,6,"ciclo2012","predicao",2012
2012,201202,2,9,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,7,"ciclo2012","predicao",2012
2012,201203,3,16,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,8,"ciclo2012","predicao",2012
2012,201204,4,26,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,9,"ciclo2012","predicao",2012
2012,201205,5,21,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,10,"ciclo2012","predicao",2012
2012,201206,6,7,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,11,"ciclo2012","predicao",2012
2012,201207,7,1,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,12,"ciclo2012","predicao",2012
2012,201201,1,14,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,6,"ciclo2012","predicao",2012
2012,201202,2,25,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,7,"ciclo2012","predicao",2012
2012,201203,3,11,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,8,"ciclo2012","predicao",2012
2012,201204,4,38,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,9,"ciclo2012","predicao",2012
2012,201205,5,35,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,10,"ciclo2012","predicao",2012
2012,201206,6,8,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,11,"ciclo2012","predicao",2012
2012,201207,7,2,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,12,"ciclo2012","predicao",2012
2012,201201,1,11,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,6,"ciclo2012","predicao",2012
2012,201202,2,10,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,7,"ciclo2012","predicao",2012
2012,201203,3,9,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,8,"ciclo2012","predicao",2012
2012,201204,4,34,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,9,"ciclo2012","predicao",2012
2012,201205,5,50,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,10,"ciclo2012","predicao",2012
2012,201206,6,15,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,11,"ciclo2012","predicao",2012
2012,201207,7,6,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,12,"ciclo2012","predicao",2012
2012,201201,1,3,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,6,"ciclo2012","predicao",2012
2012,201202,2,3,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,7,"ciclo2012","predicao",2012
2012,201203,3,5,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,8,"ciclo2012","predicao",2012
2012,201204,4,8,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,9,"ciclo2012","predicao",2012
2012,201205,5,6,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,10,"ciclo2012","predicao",2012
2012,201206,6,4,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,11,"ciclo2012","predicao",2012
2012,201207,7,0,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,12,"ciclo2012","predicao",2012
2012,201201,1,78,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,6,"ciclo2012","predicao",2012
2012,201202,2,77,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,7,"ciclo2012","predicao",2012
2012,201203,3,97,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,8,"ciclo2012","predicao",2012
2012,201204,4,215,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,9,"ciclo2012","predicao",2012
2012,201205,5,179,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,10,"ciclo2012","predicao",2012
2012,201206,6,101,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,11,"ciclo2012","predicao",2012
2012,201207,7,60,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,12,"ciclo2012","predicao",2012
2012,201201,1,6,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,6,"ciclo2012","predicao",2012
2012,201202,2,16,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,7,"ciclo2012","predicao",2012
2012,201203,3,37,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,8,"ciclo2012","predicao",2012
2012,201204,4,34,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,9,"ciclo2012","predicao",2012
2012,201205,5,39,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,10,"ciclo2012","predicao",2012
2012,201206,6,19,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,11,"ciclo2012","predicao",2012
2012,201207,7,7,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,12,"ciclo2012","predicao",2012
2012,201201,1,79,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,6,"ciclo2012","predicao",2012
2012,201202,2,106,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,7,"ciclo2012","predicao",2012
2012,201203,3,333,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,8,"ciclo2012","predicao",2012
2012,201204,4,448,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,9,"ciclo2012","predicao",2012
2012,201205,5,498,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,10,"ciclo2012","predicao",2012
2012,201206,6,223,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,11,"ciclo2012","predicao",2012
2012,201207,7,84,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,12,"ciclo2012","predicao",2012
2012,201201,1,7,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,6,"ciclo2012","predicao",2012
2012,201202,2,8,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,7,"ciclo2012","predicao",2012
2012,201203,3,25,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,8,"ciclo2012","predicao",2012
2012,201204,4,26,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,9,"ciclo2012","predicao",2012
2012,201205,5,16,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,10,"ciclo2012","predicao",2012
2012,201206,6,6,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,11,"ciclo2012","predicao",2012
2012,201207,7,3,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,12,"ciclo2012","predicao",2012
2012,201201,1,12,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,6,"ciclo2012","predicao",2012
2012,201202,2,31,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,7,"ciclo2012","predicao",2012
2012,201203,3,58,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,8,"ciclo2012","predicao",2012
2012,201204,4,69,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,9,"ciclo2012","predicao",2012
2012,201205,5,60,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,10,"ciclo2012","predicao",2012
2012,201206,6,18,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,11,"ciclo2012","predicao",2012
2012,201207,7,4,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,12,"ciclo2012","predicao",2012
2012,201201,1,34,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,6,"ciclo2012","predicao",2012
2012,201202,2,57,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,7,"ciclo2012","predicao",2012
2012,201203,3,126,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,8,"ciclo2012","predicao",2012
2012,201204,4,230,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,9,"ciclo2012","predicao",2012
2012,201205,5,266,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,10,"ciclo2012","predicao",2012
2012,201206,6,161,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,11,"ciclo2012","predicao",2012
2012,201207,7,52,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,12,"ciclo2012","predicao",2012
2012,201201,1,22,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,6,"ciclo2012","predicao",2012
2012,201202,2,22,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,7,"ciclo2012","predicao",2012
2012,201203,3,52,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,8,"ciclo2012","predicao",2012
2012,201204,4,95,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,9,"ciclo2012","predicao",2012
2012,201205,5,126,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,10,"ciclo2012","predicao",2012
2012,201206,6,49,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,11,"ciclo2012","predicao",2012
2012,201207,7,20,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,12,"ciclo2012","predicao",2012
2012,201201,1,14,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,6,"ciclo2012","predicao",2012
2012,201202,2,25,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,7,"ciclo2012","predicao",2012
2012,201203,3,66,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,8,"ciclo2012","predicao",2012
2012,201204,4,145,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,9,"ciclo2012","predicao",2012
2012,201205,5,125,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,10,"ciclo2012","predicao",2012
2012,201206,6,73,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,11,"ciclo2012","predicao",2012
2012,201207,7,23,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,12,"ciclo2012","predicao",2012
2012,201201,1,12,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,6,"ciclo2012","predicao",2012
2012,201202,2,21,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,7,"ciclo2012","predicao",2012
2012,201203,3,82,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,8,"ciclo2012","predicao",2012
2012,201204,4,95,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,9,"ciclo2012","predicao",2012
2012,201205,5,49,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,10,"ciclo2012","predicao",2012
2012,201206,6,24,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,11,"ciclo2012","predicao",2012
2012,201207,7,11,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,12,"ciclo2012","predicao",2012
2012,201201,1,52,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,6,"ciclo2012","predicao",2012
2012,201202,2,90,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,7,"ciclo2012","predicao",2012
2012,201203,3,167,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,8,"ciclo2012","predicao",2012
2012,201204,4,322,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,9,"ciclo2012","predicao",2012
2012,201205,5,346,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,10,"ciclo2012","predicao",2012
2012,201206,6,166,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,11,"ciclo2012","predicao",2012
2012,201207,7,83,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,12,"ciclo2012","predicao",2012
2012,201201,1,45,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,6,"ciclo2012","predicao",2012
2012,201202,2,66,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,7,"ciclo2012","predicao",2012
2012,201203,3,169,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,8,"ciclo2012","predicao",2012
2012,201204,4,317,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,9,"ciclo2012","predicao",2012
2012,201205,5,363,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,10,"ciclo2012","predicao",2012
2012,201206,6,184,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,11,"ciclo2012","predicao",2012
2012,201207,7,53,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,12,"ciclo2012","predicao",2012
2012,201201,1,43,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,6,"ciclo2012","predicao",2012
2012,201202,2,94,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,7,"ciclo2012","predicao",2012
2012,201203,3,209,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,8,"ciclo2012","predicao",2012
2012,201204,4,221,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,9,"ciclo2012","predicao",2012
2012,201205,5,184,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,10,"ciclo2012","predicao",2012
2012,201206,6,81,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,11,"ciclo2012","predicao",2012
2012,201207,7,28,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,12,"ciclo2012","predicao",2012
2012,201201,1,56,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,6,"ciclo2012","predicao",2012
2012,201202,2,158,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,7,"ciclo2012","predicao",2012
2012,201203,3,539,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,8,"ciclo2012","predicao",2012
2012,201204,4,492,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,9,"ciclo2012","predicao",2012
2012,201205,5,267,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,10,"ciclo2012","predicao",2012
2012,201206,6,74,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,11,"ciclo2012","predicao",2012
2012,201207,7,20,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,12,"ciclo2012","predicao",2012
2012,201201,1,20,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,6,"ciclo2012","predicao",2012
2012,201202,2,35,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,7,"ciclo2012","predicao",2012
2012,201203,3,122,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,8,"ciclo2012","predicao",2012
2012,201204,4,190,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,9,"ciclo2012","predicao",2012
2012,201205,5,142,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,10,"ciclo2012","predicao",2012
2012,201206,6,49,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,11,"ciclo2012","predicao",2012
2012,201207,7,20,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,12,"ciclo2012","predicao",2012
2012,201201,1,44,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,6,"ciclo2012","predicao",2012
2012,201202,2,36,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,7,"ciclo2012","predicao",2012
2012,201203,3,143,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,8,"ciclo2012","predicao",2012
2012,201204,4,222,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,9,"ciclo2012","predicao",2012
2012,201205,5,261,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,10,"ciclo2012","predicao",2012
2012,201206,6,107,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,11,"ciclo2012","predicao",2012
2012,201207,7,18,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,12,"ciclo2012","predicao",2012
2012,201201,1,30,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,6,"ciclo2012","predicao",2012
2012,201202,2,30,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,7,"ciclo2012","predicao",2012
2012,201203,3,73,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,8,"ciclo2012","predicao",2012
2012,201204,4,177,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,9,"ciclo2012","predicao",2012
2012,201205,5,198,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,10,"ciclo2012","predicao",2012
2012,201206,6,100,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,11,"ciclo2012","predicao",2012
2012,201207,7,17,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,12,"ciclo2012","predicao",2012
2012,201201,1,9,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,6,"ciclo2012","predicao",2012
2012,201202,2,17,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,7,"ciclo2012","predicao",2012
2012,201203,3,29,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,8,"ciclo2012","predicao",2012
2012,201204,4,58,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,9,"ciclo2012","predicao",2012
2012,201205,5,61,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,10,"ciclo2012","predicao",2012
2012,201206,6,46,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,11,"ciclo2012","predicao",2012
2012,201207,7,5,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,12,"ciclo2012","predicao",2012
2012,201201,1,21,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,6,"ciclo2012","predicao",2012
2012,201202,2,30,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,7,"ciclo2012","predicao",2012
2012,201203,3,60,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,8,"ciclo2012","predicao",2012
2012,201204,4,44,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,9,"ciclo2012","predicao",2012
2012,201205,5,69,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,10,"ciclo2012","predicao",2012
2012,201206,6,38,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,11,"ciclo2012","predicao",2012
2012,201207,7,11,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,12,"ciclo2012","predicao",2012
2012,201201,1,25,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,6,"ciclo2012","predicao",2012
2012,201202,2,28,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,7,"ciclo2012","predicao",2012
2012,201203,3,77,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,8,"ciclo2012","predicao",2012
2012,201204,4,77,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,9,"ciclo2012","predicao",2012
2012,201205,5,72,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,10,"ciclo2012","predicao",2012
2012,201206,6,31,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,11,"ciclo2012","predicao",2012
2012,201207,7,13,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,12,"ciclo2012","predicao",2012
2012,201201,1,3,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,6,"ciclo2012","predicao",2012
2012,201202,2,2,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,7,"ciclo2012","predicao",2012
2012,201203,3,6,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,8,"ciclo2012","predicao",2012
2012,201204,4,12,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,9,"ciclo2012","predicao",2012
2012,201205,5,18,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,10,"ciclo2012","predicao",2012
2012,201206,6,9,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,11,"ciclo2012","predicao",2012
2012,201207,7,2,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,12,"ciclo2012","predicao",2012
2012,201201,1,3,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,6,"ciclo2012","predicao",2012
2012,201202,2,5,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,7,"ciclo2012","predicao",2012
2012,201203,3,11,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,8,"ciclo2012","predicao",2012
2012,201204,4,15,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,9,"ciclo2012","predicao",2012
2012,201205,5,19,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,10,"ciclo2012","predicao",2012
2012,201206,6,13,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,11,"ciclo2012","predicao",2012
